Nederlands;Gronings
Juist daarboven waarpen grote dikke stapelwolken haar schaar voor de lucht is vol met piep- en krapgeluiden die overleefden komt wel terug en vindt zijn steen opnieuw in de woede, boom of de bomen.;Recht derboven waarpen grode dikke stoapelwolken heur schaar vèr veuroet de locht is vol van piep- en krasgeluden dij overleeft komt wél weerom en vindt zien stee opnij ien waaide, baarm of bomen.
Ik was er moe mee, maar de school was te ver weg en die bril die ik net kreeg, daar kon je geen stuurman mee worden, zeiden ze... (Wat hebben we dan dikwijls naar ze geluisterd....);k Haar der muite mit, mor zeevoartschoule was te wied vot en dij brille dij k net kregen haar, doar kon je gain stuurman mit worden, ‘zeden ze...’ (Wat hebben we dou voak noar ‘ze’ luusterd....)
Als het geluid van huilen of lachen opgeschreven wordt, dan dan wordt dat ouderwets een dure naam: onomatopie of klanknoot, een stijlfiguur waar in één of meerdere woorden een geluid aan wordt toegevoegd.;As t geluud van liepen of laggen opschreven wordt, din het dat alderdeegs n dure noam: onomatopee of klanknoabootsen, n stijlfiguur woarbie ien ain of meerdere woorden n geluud noadoan wordt.
Ik deed niet alsof ik met een varkentje de vloer opnieuw schoonmaakte. Na een dag of vijf van de tuin en de gramen had ik de put er toch uit en ik moet toegeven dat de kamer er weer fris en schoon uitzag.;Ik dou nait aans as mit n swienhondje de vlouer weer schoonmoaken....Noa n dag of vief van vaarven en graimen haar ik de put der toch oet en ik mout tougeven de koamer zag der weer fris en schoon oet.
"""Wel,"" zei de beer, ""ik dacht dat als je nu de vissen vangt, als ik ze van de lijn of en haal de dammen eruit en de vissen uiteindelijk deelt."" ""Goed,"" zei ik, ""dat doen we wel.""";"""Nou"", zee de bere, ""ik docht as doe de vizzen nou vangst, hoal ik ze van de liene of en hoal de daarms der oet en den dailen wie de vis op t end."" ""Goud"", zee ik, ""dat doun we""."
Je mag er wel in komen, maar ik weet niets. Ik kom graag nog eens even een piepje praten met jullie, maar jullie buurvrouw had ook een auto? Het oude kapot.;‘Je maggen der wel in kommen, mor ik wait niks.’ ‘Ik kom groag n’aander keer eefkes n piepke proaten mit joe, mor haar joen buurvraauw ook n auto?’ ‘t Ôldske nikkopte.
Westerdiek ziekenhuis wachtkamer zitten aankijkend op een bankje wel naar huis gaat wel bleef het bijna tijd wezen of ben ik te vroeg de klok te zoeken van nu is het bijna zo ver ben ik graag op tijd;Westerdiek zaikenhoes wachtkoamer zittend kiekend op n baankje wel gait noar hoes wel blift zol t hoast tied weden of bin k te vroug ogen zuiken klok vannijs t is hoast zo wied bin groag op tied
"Zoek voor dat werk maar een jonge; en het bekende: buiten, waar een boel kinderen met angst voor maken, omdat ze om de voorkeur niet bij het water van een dorp komen, nog altijd in zwangerschap.";"Zuik veur dat waark mor n jeude; en t bekende : boesjeude, woar n bult kinder mit bange veur moakt binnen, omreden zie om veuraal nait bie t woater van n knoal of wieke komen, nog aaltied in zwang."
Als lekker na kwam er een snoepudding op tafel te staan, een viskoor, dan een stevige makkelijke vorm om op het bord te delen, ieder kreeg dan een plakje, met lekker saus uit week van frambozen of aardbeien gemaakt.;As lekkers noa, kwam din n snie pudding op toavel te stoan, n viskevörm, din kiepte moeke vörm om op bord deel, elk kreeg din n plakje, mit lekker saus oet weck van frambozen of eerdjebijen moakt.
Als het allemaal helpt na een requiem (muziek ter herinnering aan iemand die uit de tijd kwam), hoe goed zou het dan toch niet bijbellen bij de Süderzee balloade of een nog vrolijker laid?;As t aal helpt noa n ‘requiem’ ( meziek ter noagedachten aan aine dij oet tied kommen is) , hou goud mout t din wel nait helpen bie bevubbeld de ‘Zuderzee balloade’ of n nog vroleker laid?
"""Het is ook jong,"" zei ze en liet haar heup naar beneden zakken, ""het is ook, maar sinds drie jaar leden had ik mijn man daar achter moeten laten, ik denk er toch wel een beetje aan over.""";“Is t ook jong”, zee ze en luit heur heufd noar beneden zakken, “is t ook, mor sunds drijvörrel joar leden ik mien man doar achter heb mouten loaten denk ik doar toch wel een beetje aans over.”
"Nog een tijdje bleef het stil tussen ons tweeën, maar ik kon er niet toe om te vragen: ""Hest je ze nog?"" ""Nog één!"" Zei ze met een diepe adem, ""Ze zijn allemaal in de tuin!""";Weer bleef t n zet stil tussen ons baide, mor ik 5 kon dou nait noaloaten te vroagen: “hè je ze nog?” “Nog aine!”, zee ze mit n daipe zucht, ”ze binnen aalmoal in pane goan!
Hoewel ik al duivel's snel in het snuitje had, zonk ik sikkoom door stoele man, met dat zware apparaat op de knobben en er zaten veel te veel zware en witte knoppen op, dus geen trekkool.;Mor dat haar k al duvels gauw in t snötje, k zakde sikkom deur stoul man, mit dat zwoare apperoat op knibbels en der zaten mie veuls te veul zwaarde en widde knopkes op, dus gain trekörgel.
"Nog een tijdje bleef het stil tussen ons beiden, maar ik kon er niet toe om te vragen: ""Hee je ze nog?"" ""Nee!"" Zei ze met een diepe adem, ""Ze zijn allemaal in de tuin!""";Weer bleef t n zet stil tussen ons baaide, mor ik kon dou nait noaloaten te vroagen: “He'je ze nog?” “Nog aine!”, zee ze mit n daipe zucht, ”ze binnen aalmoal in pane goan!
De sleutels van uw kluiskast, het stokje van uw contrabaas, de vriend uit uw klas, of een hele recreatieplaats, indien nodig een bier vol met gas: het past allemaal in de douwestap.;De sleudels van joen gruintekas, de striekstok van joen kontrabas, de vriend uut joen eksoamenklas, of n haile rekreoatsieplas, desnoods n bèlle vol mit gas: t paast almoal in de doamestas.
"De stervende laive stond en zei: ""Dat ik de pijn moest ondergaan door sterke moude buizen kon ik verdragen, maar dat door die stomme ezel ondergaan te moeten, maakt het staarven een keer zo slim.""";Staarvende laiwe stìnde en zee: “Da’k pien lieden mout deur staarke moudege baisten kon k verdroagen, mor dat deur dij stomme ezel ondergoan te mouten, moakt t staarven n moal zo slim.”
Ik heb net gehoord dat mijn oom onderweg is. De korte waarschuwing diende als alarmsignaal en was voldoende om het kwade avontuur te stoppen en ons weer met beide benen op de grond te zetten.;Heb net heurd, dat mien oompie onderwegens is.’ d’Körte woarschaauwen dee dainst as alarmsignoal en was genog om t kwoajongensoaventuur te stoppen en ons weer mit baaide bainen op de grond te zetten.
"Ik kom over als een met een bolbril voor het hoofd, maar in wezen voelde ik me een heel zedel kereltje, die het zei: ""O liefje, voor al die veronderstelde bloedgezindheid hoef ik toch niet zo'n eindje te lopen?";Ik kom over as ain mit n bolbred veur kop, moar in wezen vuil k mie moar n hail septiel kereltje, dij t zegt:’Och laiverd, veur aal dij bedochde blodeghaid heuf ik doch nait zo n ende te lopen?
Hoogal verbaasd om hem te zien, omdat hij in de eerste plaats nooit bij mij thuis kwam, maar vooral omdat hij net twee dagen de school miste, zei ik bezorgd:;Hogelk verboasd hom te zain, omdat e in d’eerste ploats nooit bie mie thoes kwam, mor veural omdat e net twij doage d’school verzuumd haar, zee k bezörgd: ‘Woar hest wel zeten, man?’
"Marinus, een nog grotere pot, vertelde op een verjaardag dat hij een week later 65 jaar was en daar nu al tegen stond: ""Wat moet ik in godsnaam de hele dag doen die ik thuis doe?"" ""Help ons met tonen,"" zei hij.";Marinus, n nog grotere potert, vertelde op n joardag, dat hai aander weke 65 wuir en doar nou al tegen opzag: 'Wat mout ik in godsnoam d'haile doagen wel thoes doun?' 'Ons helpen mit toentjen,' zee
Naast de zunde vogelwijk, de witte landbloemen en de gele rolkluiver zie ik een cycloamroie wijk, waarvan ik de naam niet weet, de blaiksange sokkerei en de rode kluiver.;Noast de sangen vogelwikke, de witte laandjebloumen en de gele rolkloaver zai ik n cycloamrooie wikke, woarvan ik de noam nait wait, de blaiksangen sokkeraai en rooie kloaver.
Eh.., twijfelde ik, nog voor ons beiden, ik ken mijn vrouw en ik. Wie hebben pakjes vaart en zes ringen, zei ze.Wat moet dat kosten?, vroeg ik.;“Eh”.., twievelde ik, ”genog veur ons baaiden, ik main mien vraauw en ik.” “Wie hebben pakjes van vaar en van zes ringen”, zee ze “Wat mout dat kosten?”,vruig ik.
Als ik 's avonds nog eens naar een belangrijke verhuizing ga en de vrouw daar ja naar huis moet laten, dan zeggen ze: 'Die arme stumper van een vrouw, daar komt tegensprakelijk ook bijna niet meer uit.;Goa k soavends nog al ains noar n belangrieke vergoadern en mout vraauw din ja thoes loaten, din zeggen ze: 'Dij aarme stumper van n vraauw, komt der tegenswoordeg ook hoast nait meer oet.
Rieksdoalder aar f 2.50 voor de kop, Goud was f 1.00, Kwatje25c, .Dubbeltje10c, Stuver 5c, Cent 1c.;“Rieksdoalder” aar f 2.50 veur de kop, “Gulden” was f1.00, “Kwattje”25c, .”Dubbeltje”10c, “Stuver” 5c, “Cent” 1c.
Klinkers en medeklinkers, dat zijn letters?, Joa, ol kwedel, dat heb je al op school geleerd., Joa, en even en ongelijk ook!, Dat zijn sievers!, Ik weet het ook!;Klinkers en medeklinkers, dat binnen letters hè?’ ,Joa, ol kwedel, dat hest al leerd op schoule hè.’ ,Joa, en even en oneven ook!’ ,Dat binnen sievers!’ ,Wait ik ook!’
Lammert. Zondag heb ik wel tijd, dan kom ik tegen een uur of tien? Dat is goed, kan ik erop rekenen? Natuurlijk, maak je maar niet zo druk, het komt allemaal goed.;Lammert.’ ‘Wonsdag heb k wel tied, din kom k tegen n uur of tiene..?’ ‘Dat is goud, kìn k doar op reken?’ ‘Tuurlek, moak die mor nait zo drok, t komt aal goud.
Schoon genoeg, schoon genoeg! Waarom schoon genoeg, hoe meer talen men spreekt, hoe meer er in rekening wordt gebracht, zo als het gezegde gaat. Het is niet waar, dat is een;’Schanegenoeg, schanegenoeg!’ ‘Woarom ”schane genog”, hou meer toalen ain sprekt, hou meer e ien reken is, zo as t gezegde gaait.’ ‘Es ist nicht wahr, das ist eine
"Al zijn hoop was vervlogen, hij had het leven niet op een bordje gehad, en dit alles schreef hij toe aan die ene oorzaak; dit gebrek aan een moedertaal en dit tekortkoming alleen was de diepste oorzaak.";"Aal zien hoop waas vervlogen, hai haar t levent nait op n bordje had, en dit alles schreef e tou aan dij aine oorzoak; dit gemis van n moudertoal en dit tekortkommen allain waas daipste oorzoak."
"""Liefst ga ik nu op de berg en blijf voor altijd liggen,"" zei ze met een adem en daar achteruit: ""Heb je mijn nieuwe ledikant al gezien?"" ""Niet matras, zei mama, zei schoondochter.""";‘Laifst goa k nou op bère en blief veur aaltied liggen’, zee ze mit n zucht en der vot achteraan: ’Hest mien nije ledikaant aal zain?’ ‘Nije matras, moe’, zee schoondochter.
"De man keek naar haar en ik zag hem denken: ""Waar weet je dat de man bij was, maar hij was goed opgevoed, dus zei hij: ""Krek mevrouw, ze hebben de domme met ons in de hand, als je dat maar weet.""";Man keek heur aan en ik zag hom denken: “Woar bemuit dat mens zok mit”, mor hai was goud opvoud, dus hai zee: ”Krek mevrouw, zai hebben doeme mit ons in d’ haand, as je dat mor waiten”.
Oostenrijk had voortuinen, veel ruimte, veel boerderijen met een appelhof, veel sloten en grachten, mooi speelterrein in de zandgat, twijvelkloten zoeken in de veen en schuiven op de;Oostenne haar veurdailen, veul roemte, veul boerenploatsen mit n appelhof, veul sloten en grachten, mooi speulterraain in t zandgat, törfkloeten zuiken in t veen en scheuveln op t
Toen we zo ongeveer een half uur op dat rotboot tegen de golven tegen de golven waren en ik met een ontroerd pokkel alvast een steen aan het zoeken was waar ik kon spijen, kwam er een ijle kereltje op mij af.;Dou wie zo'n beetje n haalf uur op dij rötboot tegen de golven inklötst wazzen en ik mit n beroerde pokkel alvast n stee aan t oetzuiken was woar ik spijen kon, kwam der n iel kirreltje op mie of.
"God, zei ik, het kon wel regenen. ""Laat me hier buiten staan of laat me daar in,"" zei ze en keek me er even bij, ""maar dan doe ik een stap aan de rand en laat haar daar in.""";“God”, zee ik, “t kon wel regen.“”Letst mie hier boeten stoan of letst mie der in“, zee ze en keek mie der vernieneg bie aan,vot dee k een stap aan de kaande en luit heur der in.
Was hard te werken daar bij de boer hadden ze het slim moeilijk op het eerste plan met de hond op de stok en vroag er uit en het zicht van het koren deden ze met de hand Een klein stukje hond voor eieren en soep;Was haard waarken doar bie dai boer ze hadden t slim stoer op t eerappellaand mit hounder op stok en vroug der oet en t zichten van t koren deden ze mit haand “Een toompje hounder veur aaier en soep
Als ik op bed lig zie ik al die zulfde koppen voor mij langs lopen en het vervelendst is, ik kan er bijna geen doek meer aan vastknopen zo veel informatie er over mensen wordt uitgegeven.;As k op bèrre lig zai ik aal dijzulfde koppen veur mie langs draaien5 en t vervelendste is, ik kin der hoast gain taauw meer aan vastknuppen5 zoveul informoatsie wordt der over minsen uutstört.
Waarom vloog je ons bijna aan, toen we bij je kwamen? Ik schrok mijn hartstikke lam en was nogal hyper. Hyper? Ja, een paar jointsen roken en dan word ik toch echt hyper.;“Woarom vloog je ons sikkom aan, dou we bie joe kwamen?” “Ik schrok mie hartstikke lam en was nogal hyper.” “Hyper?” “Joa, n poar joints rookt en den wor ik toch echt hyper.
Het volk dat niet in de pas liep met de noabergelijke mensen als zieken, misdadigers, buitenstaanders, homo's, asos, gekleurde mensen, asielzoekers of andere buitenlanders werden afgescheiden.;t Volk dat nait in de pas luip mit de ‘noabergelieke’ lu as zaiken, misdailden, sigeunders, homo’s, aso’s, kleurlingen, asielzuikers of aandre boetenlaanders werren apaart zet.
De kat was helemaal in de tuin, hij had toch de indruk dat hij daar was ingegaan, hij aargde hem kapot en hij zei: hoe oud ik ook ben, in de volgende keer eet ik eerst de boterham op, voordat ik mijn kop was.;Kat haildaal ien t ìn, hai haar toch de smoor ien dat e doar ientrapt was, hai aargerde hom kepot en hai zee: hou old ik ook wor, ien t vervolg vreet ik eerst de boudel op, veurdat ik mie de kop was.
Het kan zijn dat iemand, die zich niet aan Reker houden wil, woorden op elkaar en ermee en met elkaar wil, maar dan moet het alleen maar consequent gedaan worden, en later kan je lezen: gouden en luisteren.;t Kin wezen dat ain, dij hom nait aan ‘Reker’ holden wil, woordinden op el en er mit en maggeln wil, mor din mot t ainks wel konsekwent doan worden, en loater kin-je lezen: goudern en luustern.
Als dat aansluit bij de oorzaak, dat een boel jongens als ze de vijftig verpest en in de penopause roken, het dagelijkse gezicht koutjebeut voor een meisje van om en bij tweentig lente.;Zel dat aans mit d'oorzoak wezen, dat n bult kerels as ze de viefteg pesseerd binnen en in de penopauze roaken, t aledoags gezicht kuutjebuten veur n wicht van om en bie twinneg lentes.
Toen ik die avond wat rondliep op het nieuwe padje om te kijken hoe het was en later weer bij huis, was er ineens een vreemde, helemaal grijs kat, een jonge kat met een lukke bal om de hals.;Dou ik dij oavend wat rondlaip op t nije wegje om te kieken hou t worden was en loader weerom bie hoes, was doar ienains n vremde, haildaal grieze kat, n jonge poes mit n luk belje om haals.
DOEK DIchte doek is een monster hij besloot het hoedhuis waarna ik star van alle kanten slikt het op even nog het lijkt te ontsnappen dan is het de plaats soms grijs waar eerst mijn droom bestond opeten;DOOK dichte dook is n monster hai beslopt t haaidehoeske woarnoar ik stoar van ale kaanten slokt t op even nog liekt t te ontkommen din is t vot aingoal gries woar eerst mien dreum beston opvreten
Grondigere uitdrukkingen ontploffen: Wat de een niet wil, het andere zat dik in! Van het eten drinken is het hier het beste op het plein! Vree maar duivels, soep is ook duur!;Grunneger oetdrukkens oetblavven: ‘’Wat ain nait lust, et aander zok dik in!’’ ‘’Van etendrinken is t hier best op ploats!’’ ‘’Vreet mor duvels, zoepen is ook duur!’’
Waar de rust het slimste was, krabbe hij met een mes en een stokje schoorpapier het dikste plaats en met een beetje kwas streekte hij er dan weer een beetje lak op, zodat het oude waagenje er weer magnifiek bij stond.;Woar de rost t slimste wer, kraabde hai mit n meske en n stokje schuurpepier t dikste vot en mit n lutje kwaske streek e der din weer n beetje lak op, zodat t ol woagentje der weer magnifiek bie ston.
